village_name,school,hospital,park,retail
苗庄村民委员会,104,18,3,102
高庄集村民委员会,339,55,12,229
黄庄村民委员会,390,35,23,304
郭店村委会,379,35,23,302
霍庄村委会,156,21,0,92
友谊村委会,10,4,0,4
南峰村委会,239,37,5,128
溪沿村委会,899,99,31,516
溪口村委会,268,75,28,354
金星村委会,532,104,34,424
半壁店村委会,284,75,19,360
康各庄村委会,431,95,29,404
黎村村委会,429,88,29,403
永乐村委会,65,45,8,151
红花村委会,104,48,12,132
新风村委会,56,43,4,102
金山村委会,106,39,10,137
万红社区居委会,224,35,9,164
东莱社区居委会,237,33,10,148
闸上村委会,104,33,9,138
东莱村委会,112,36,10,116
福前村委会,122,38,10,114
农联村委会,136,36,12,130
张家港村委会,116,31,9,127
长山村委会,124,28,7,130
德积村委会,113,29,6,105
向阳村委会,115,31,6,105
清水村委会,68,22,3,75
恬庄村委会,68,24,4,74
安庆村委会,58,17,2,53
永联村委会,125,19,3,76
朝东圩港村委会,278,25,5,138
长丰村委会,194,19,3,107
李巷村委会,119,16,3,71
小田村委会,218,43,13,267
大张村委会,43,9,0,34
民新村委会,3,1,0,2
浔中村委会,165,20,17,101
乐陶村委会,269,29,19,145
后所村委会,224,60,14,319
凤洋村委会,186,51,12,292
世科村委会,198,56,14,302
金锁社区居委会,69,10,7,35
宝美村委会,64,7,3,63
丁溪村委会,204,36,16,201
丁墘村委会,15,7,9,10
英山村委会,485,62,23,384
高阳村委会,592,85,33,409
三班村委会,143,38,11,211
泗滨村委会,82,47,8,258
东山村委会,83,47,8,248
桥内村委会,71,49,7,232
上柏村委会,68,46,7,189
秋山村委会,348,66,17,316
士林村委会,184,52,12,301
白彪村委会,123,37,10,264
天皇殿村委会,86,42,8,276
高桥村委会,297,65,23,337
勾里村委会,79,37,12,224
孙家桥村委会,481,87,33,408
大屯村委会,23,9,4,35
下庄村委会,2,0,0,0
郑重庄村委会,446,95,29,400
怀北庄村委会,23,14,4,28
立碑村委会,39,25,5,45
光明村民委员会,13,7,1,8
洪湖村民委员会,70,27,4,74
万松村民委员会,63,25,5,85
太阳村民委员会,15,7,9,11
长排村民委员会,65,21,4,129
范和村民委员会,69,18,5,119
汉塘村民委员会,61,18,4,122
望京洲村村民委员会,55,24,3,82
大道村民委员会,46,21,2,74
东平村民委员会,66,23,1,132
下角村民委员会,93,32,3,160
三新村民委员会,173,44,7,226
马庄村民委员会,74,44,7,247
冷水坑村民委员会,65,41,7,200
冰塘村民委员会,91,51,7,123
湖山村民委员会,124,51,8,155
东升村民委员会,117,45,8,149
五一村民委员会,101,37,8,178
联和村民委员会,98,41,8,171
小铁村民委员会,102,39,6,165
乌石村民委员会,117,47,7,162
青塘村民委员会,65,46,7,174
柏岗村民委员会,0,0,0,0
金鸡村民委员会,62,43,2,124
九龙村民委员会,35,37,4,81
虾村村民委员会,43,29,2,86
陶前村民委员会,44,29,5,82
竹仔园村民委员会,60,32,4,111
泮沥村民委员会,64,31,1,134
罗村村民委员会,78,41,3,151
新乐村村民委员会,100,43,7,138
金星村民委员会,125,17,17,162
东风村委会,117,46,5,160
接待村委会,88,49,7,126
后西村委会,109,40,8,136
亭林村委会,87,42,7,119
省吟村委会,47,41,4,97
后店村委会,68,43,4,167
林口村委会,60,33,1,128
前园村委会,61,34,5,116
屿头村委会,52,33,5,110
陈坝村委会,38,25,5,68
锦峯村委会,44,25,6,94
阳光村委会,49,27,6,92
下垵村委会,42,26,4,70
后港村委会,69,46,7,96
琅山村委会,54,24,6,79
秀土村委会,39,25,4,63
玉埕村委会,28,32,6,59
黄岭村委会,39,26,3,59
霞西村委会,86,42,7,119
五峰村委会,118,14,27,245
龙西村委会,165,13,25,452
里春村委会,141,15,24,456
石塘湾社区居委会,142,13,26,399
杨市社区居委会,139,16,25,379
桃园村村委会,62,9,4,147
申家村委会,109,13,8,223
杨家社区村民委员会,195,46,3,139
任家村委会,8,1,0,0
东马村委会,19,5,3,13
高南村委会,20,2,0,17
西翟村委会,185,31,17,140
长宋村委会,192,29,10,132
刘家口村委会,25,3,0,18
南北李村委会,22,4,0,30
张佩环村委会,32,5,0,23
归仁村委会,79,14,7,90
李龙吴村委会,20,4,0,22
南肖家村委会,13,3,0,39
关家村委会,30,7,0,33
李庄社区村民委员会,30,7,0,32
曲张社区村民委员会,27,9,0,36
华李社区村民委员会,20,8,0,27
大徐社区村民委员会,23,9,0,39
常家社区村民委员会,11,1,0,14
姜城社区村民委员会,8,2,0,11
王集社区村民委员会,12,2,0,12
崔寨社区村民委员会,20,5,0,11
杨庄村民委员会,21,5,0,13
花园口村民委员会,252,35,23,157
八堡村民委员会,16,1,1,5
桥背村民委员会,16,1,0,16
土湖村民委员会,16,1,0,16
维布村民委员会,18,1,1,5
新塘村民委员会,40,10,0,18
白石村民委员会,190,24,7,117
岭湖村民委员会,288,43,14,212
茶园村民委员会,487,66,31,317
岩前村民委员会,591,34,10,342
长布村民委员会,146,18,10,95
花果村民委员会,5,1,0,1
新联村民委员会,98,19,30,73
产径村民委员会,525,103,34,429
东风村民委员会,304,28,16,196
约场村民委员会,283,26,16,211
红卫村民委员会,4,2,0,6
南坑村民委员会,44,9,5,61
皇后村民委员会,506,71,15,328
联溪村民委员会,29,10,1,23
百两村委会,69,10,6,92
怡园村委会,67,13,8,92
新界村委会,379,65,1,197
潮塘村委会,12,11,1,8
三群村委会,53,16,4,144
四塘南村委会,80,13,1,71
孙方村委会,34,8,3,26
坎东村委会,216,43,17,169
直塘村委会,22,18,2,54
五姓点村委会,332,48,19,362
巴里村委会,341,48,19,372
东埠头村委会,194,29,11,361
厉家村委会,407,48,27,347
叶家村委会,92,21,8,283
戎家村委会,432,57,29,325
陈家村委会,90,20,9,269
周家段村委会,87,17,5,230
柴家村委会,93,21,9,301
裘家村委会,94,20,7,279
古窑浦村委会,21,4,1,17
城隍庙社区,47,9,4,84
鸣鹤居委会,12,7,3,49
上横街村委会,645,63,59,305
山海村委会,45,23,6,106
卫东村委会,18,7,2,63
卫西村委会,37,7,2,74
卫北村委会,20,12,3,10
卫南村委会,13,5,0,23
五里村委会,12,4,0,21
方家村委会,29,14,5,23
东山头村委会,27,11,4,12
东营村委会,24,13,6,24
施叶村委会,19,9,4,14
蒋家桥村委会,31,11,3,42
锦堂村委会,14,2,0,7
新泽村委会,312,43,8,140
三塘头村委会,138,7,1,106
大岐山村委会,178,32,8,110
小团浦村委会,10,5,3,26
五洞闸村委会,25,8,0,39
师东村委会,41,12,0,57
沈师桥村委会,15,4,1,18
洞桥村委会,33,4,0,33
淹浦村委会,26,8,1,60
塘下村委会,44,11,2,72
湖滨村委会,48,13,1,66
四界村委会,26,11,2,58
东海村委会,7,3,0,5
东港村委会,33,10,0,54
花木村委会,18,9,3,22
花塘村委会,18,9,3,23
南圆村委会,124,23,7,96
海晏庙村委会,296,66,19,339
五丰村委会,458,91,31,456
五姓村委会,140,23,3,119
毛三斢村委会,318,70,21,330
丰潭村委会,212,34,22,175
潭河沿村委会,168,37,17,172
王家埭村委会,251,36,13,233
石人山村委会,236,47,23,255
龙舌村委会,333,57,21,316
高家村委会,223,51,20,254
樟树村委会,174,42,14,207
林西村委会,169,40,12,198
桥一村委会,194,33,18,184
破山村委会,143,40,11,175
联明村委会,417,89,31,415
新园村委会,177,42,11,220
上舍村委会,71,29,2,48
双庆浦村委会,131,35,6,157
水湘村委会,429,62,75,263
老浦村委会,182,39,13,213
洋龙村委会,96,25,2,87
荣誉村委会,140,25,3,139
高桥村委会,134,37,6,126
浦沿村委会,146,46,6,125
腰塘村委会,106,32,7,128
新闸村委会,5,2,2,3
黎明村委会,86,25,2,82
一灶村委会,150,31,6,166
上剑山村委会,161,36,10,195
石堰村委会,143,23,3,114
东畈村委会,153,23,5,150
伍梅村委会,160,31,6,189
宜青桥村委会,108,14,1,44
埋马村委会,10,1,0,5
秦堰村委会,315,41,24,204
彭桥村委会,214,25,19,109
六塘村委会,283,29,19,136
傅家路村委会,110,22,5,87
宏兴村委会,328,59,11,224
新建村委会,190,41,12,149
海南村委会,388,68,13,286
大云村委会,164,41,8,108
沧田村委会,174,26,4,103
沧北村委会,498,42,19,390
周西社区,54,13,2,55
万寿寺村委会,0,0,0,0
大古塘村委会,586,54,19,446
云城村委会,19,4,5,11
城中村委会,21,3,0,6
湖塘新村委会,249,52,21,129
新潮村委会,95,18,3,147
新缪路村委会,66,14,4,156
镇东新村委会,140,23,3,142
小安村委会,283,46,15,221
建五村委会,156,35,8,232
元甲村委会,156,33,4,234
三北居委会,19,9,1,22
东门外村委会,93,18,4,206
龙头场村委会,173,21,10,128
西门外村委会,16,14,0,39
双马村委会,15,10,0,33
东渡村委会,22,13,0,55
施公山村委会,63,11,1,139
海甸戎村委会,43,13,0,143
筋竹村委会,97,9,2,263
王家路村委会,122,14,2,276
淞浦村委会,114,13,2,218
新西村委会,43,11,1,87
新东村委会,49,15,2,57
小黄楼村委会,30,4,1,24
孟窑村委会,70,12,1,233
后陈庄村委会,94,9,2,267
丁张庄村委会,95,7,2,232
孙庄村委会,56,11,2,177
大黄楼村委会,73,12,1,232
刘坊村委会,74,10,1,207
宋湾村委会,23,7,3,36
郑河村委会,13,6,0,16
八里河村委会,25,10,1,41
袁庄村委会,49,22,4,72
党庄村委会,97,22,20,104
陈楼村委会,13,1,2,16
秦楼村委会,329,90,11,235
姜庄村委会,32,10,4,34
苟村集村委会,656,56,34,280
前张口村委会,180,27,7,162
祝楼村委会,26,8,0,28
刘海村委会,76,10,5,63
张堂村委会,83,11,7,69
鹿堂村委会,12,0,0,23
东张楼村委会,255,36,2,165
侯楼村委会,324,40,6,213
李胡同村委会,255,36,2,173
马庄村委会,59,10,0,54
刘海村委会,26,8,0,28
胡楼村委会,15,1,0,12
谭楼村委会,154,21,0,93
窑上村委会,89,17,2,76
瓦窑头村委会,90,17,2,76
于庄村委会,13,6,0,17
大高舍村委会,10,3,0,20
兴隆庄村委会,10,3,0,20
朱岗子村委会,24,9,0,25
阎仙垡村委会,28,11,1,40
葫芦垡村委会,21,7,0,18
佛满村委会,17,2,0,18
凤鸣村委会,17,2,0,18
万福村,16,2,0,18
北洋村委会,18,2,0,18
洪住村委会,170,44,1,138
象岗村委会,32,5,0,34
陇上村委会,227,29,1,141
新寨村委会,15,5,0,21
锡西村委会,155,21,0,96
江滨村委会,154,21,0,97
潭蔡村委会,15,6,0,19
石洋村委会,6,4,0,10
华清村委会,17,7,0,27
锡中村委会,3,0,0,2
锡东村委会,6,1,0,0
军埔村委会,112,9,0,140
硕和村委会,10,1,0,11
硕榕村委会,85,5,0,133
硕联村委会,173,16,2,284
楼下村委会,242,24,10,280
秋江村委会,53,4,0,158
北良村委会,293,17,6,451
白石村委会,369,22,13,536
仙美村委会,404,40,6,544
英花村委会,651,72,3,453
坪埔村委会,26,3,0,22
玉联村委会,25,3,0,20
浮山村委会,9,0,6,13
东寮村委会,20,6,0,23
汾水村委会,20,4,0,10
林厝村委会,21,8,0,15
桂东村委会,23,4,0,17
棉洋村委会,8,3,0,4
松山村委会,209,57,3,164
塔西村委会,4,2,0,0
围头村委会,43,5,0,34
湖西村委会,45,5,0,34
厚埔村委会,98,24,0,71
新口村委会,42,5,0,34
建国村委会,44,5,0,34
东关村村委会,14,3,0,26
兴隆宫村委会,23,1,0,19
大龙华村委会,155,21,0,94
小龙华村村委会,26,3,0,23
夏村村委会,116,35,4,144
珊门社区,17,6,0,19
岳村村委会,11,3,0,5
保贤村委会,22,4,0,17
东湖村委会,21,3,0,19
东岸村委会,28,4,0,28
新堂村委会,17,7,0,11
相家庄村委会,17,9,0,19
东曹村村委会,30,5,0,34
莲塘村委会,14,6,0,21
五和村委会,19,3,1,32
小泽村委会,34,10,2,49
沙冲村委会,141,21,7,64
新建村委会,16,3,1,30
三益村委会,14,4,0,17
石步村委会,207,39,1,119
白庙村委会,20,5,0,18
圩塘社区居委会,24,3,0,22
魏村社区居委会,12,3,0,10
安家村村委会,154,21,0,94
东陆村村委会,15,3,0,14
九龙村村委会,38,6,1,38
固村巷村村委会,15,4,0,6
叶家村村委会,250,43,10,199
东桥村村委会,33,19,8,74
何家塘村村委会,43,21,5,66
大马村委会,263,41,23,255
赵二街村委会,310,50,18,245
细吴社区居民委员会,302,50,17,284
建设村委会,104,37,5,135
新村村委会,112,33,6,129
塔山村委会,208,37,11,204
中喻村委会,116,29,7,135
新村居委会,233,43,11,148
新北居委会,14,3,0,17
南陈村委会,15,7,2,22
田吴居委会,54,16,2,130
新东居委会,13,4,4,18
新段居委会,62,14,3,170
街集村委会,67,14,3,201
新圩居委会,93,23,3,148
堰头村委会,65,10,5,169
林后村委会,11,0,0,6
西西周南村委会,12,0,0,6
陈粮村委会,7,0,0,11
嶅阴村委会,7,0,0,11
老屋村委会,153,30,3,95
排头村委会,20,5,1,29
小洋村委会,723,32,16,310
黄竹坑村委会,732,38,8,328
洋潭村委会,632,29,8,271
谢洋村委会,19,9,1,40
培斜村委会,206,26,22,233
新村村委会,179,25,20,190
小马庄村委会,138,27,6,232
荆垌社区居委会,20,7,0,27
柏树刘社区居委会,21,13,1,25
梅山村委会,21,13,1,25
于寨村委会,68,24,2,83
山西乔村委会,142,23,16,168
古城村委会,94,19,5,96
王许村委会,31,18,4,47
东徐村委会,54,15,7,78
侯庄村委会,69,13,6,84
泗义村村委会,89,16,6,102
龙虎村村委会,56,10,6,83
大墓山村村委会,48,16,9,80
顺江村村委会,55,15,16,60
渭水社区居委会,62,19,5,94
王吕村村委会,87,25,11,125
北虎村委会,355,50,107,309
西郝庄村委会,47,10,0,18
东丰庄村委会,67,13,4,44
前胡村委会,79,17,4,51
金家沟村委会,71,14,4,43
环湖村委会,65,13,4,41
正仪村委会,5,1,0,5
阳澄湖村委会,23,8,0,16
新镇村委会,46,14,0,22
合丰社区居委会,306,40,1,174
邵村社区居委会,12,4,0,0
陈巷村委会,17,3,0,6
夏桥村委会,85,17,4,52
大市村委会,7,2,0,15
大唐村委会,305,79,25,227
石浦村委会,308,68,15,253
前白虎涧村委会,21,8,4,25
尚信村委会,127,40,43,131
讲礼村委会,162,27,24,212
常兴庄村委会,74,15,10,83
张各庄村委会,84,37,2,147
上东廓村委会,28,3,0,19
香屯村委会,231,21,16,176
石岭村委会,243,21,20,163
李家埠村委会,428,26,10,304
花园村委会,1411,214,47,1374
宝峰村委会,166,29,10,109
樟林村委会,81,10,3,132
横屿村委会,219,19,11,276
西园村委会,30,5,2,72
斗顶村委会,30,7,2,78
健康村委会,87,13,3,134
鹤林村委会,220,17,3,235
东宿村委会,37,6,2,29
东张村村委会,36,6,2,33
元头村村委会,39,8,2,30
留村村委会,54,4,1,56
雷陈村委会,27,3,2,17
于家庄村委会,26,3,2,17
总十庄村委会,25,3,2,17
盐厂寨村委会,25,3,2,17
盐厂村委会,7,1,0,3
武邱村委会,26,8,2,17
胡士庄寨村委会,76,5,2,45
周头村委会,9,1,0,6
东小留村委会,870,119,15,371
西小留村委会,5,2,0,7
海滩村委会,37,6,3,29
留章村委会,165,29,15,139
陈家庄村委会,167,29,15,148
马于村委会,1204,163,80,848
东赵家庄村委会,34,8,1,44
北冻光村委会,174,29,18,162
北辛庄村委会,124,9,6,131
南辛庄村委会,119,10,2,163
前彭头村委会,136,10,5,152
后彭头村委会,193,7,11,195
西队村委会,120,10,3,129
吕家庄村委会,115,24,13,133
光灿村委会,105,15,9,59
屯尚村委会,201,14,18,188
万庄村委会,277,23,20,278
田村村委会,260,17,12,237
北旺村委会,131,16,7,72
东曹村委会,232,18,19,235
南张里村委会,535,55,32,468
候城村委会,506,46,26,412
管洽村委会,208,13,21,186
安家庄村委会,253,10,17,205
王家庄村委会,179,28,15,152
前蔡村委会,164,20,14,122
可慕村委会,31,5,13,18
桥头村委会,145,26,14,135
后蔡村委会,73,17,11,33
前埔村委会,79,11,2,79
庵前村委会,158,26,2,114
下官路村委会,76,18,0,75
井边村委会,78,2,5,91
洋尾村委会,256,16,6,210
官田村委会,57,8,20,38
张林村委会,150,9,4,96
梧埭村委会,263,20,4,105
宫口村委会,47,4,0,29
桂林村委会,280,58,3,146
坊脚村委会,30,3,1,24
江头回族村委会,30,3,1,24
溪边回族村委会,16,0,0,1
岸兜回族村委会,181,41,7,166
鹏头回族村委会,28,3,0,30
花厅口回族村委会,16,1,3,23
湖中村委会,15,5,2,26
苏厝村委会,11,1,0,28
涵口村委会,596,16,41,521
横坂村委会,590,16,41,517
涵埭村委会,1173,54,85,698
洋埭村委会,250,19,25,251
庵上村委会,216,21,8,264
海尾村委会,137,9,9,155
仙石村委会,271,24,15,274
高坑村委会,269,19,16,273
龙下村委会,4,0,1,0
许西坑村委会,4,0,1,0
塔头孙村委会,472,16,27,482
池店村委会,213,13,12,224
浯潭村委会,4,0,1,0
新店村委会,369,21,24,438
钱头村委会,376,20,25,432
洋茂村委会,257,15,16,313
赤塘村委会,12,2,0,21
霞福村委会,219,18,6,113
溜石村委会,1,1,0,0
溪头村委会,214,18,7,113
东山村委会,10,2,0,5
华洲村委会,58,16,0,84
清濛村委会,9,5,0,43
柴塔村委会,14,6,0,42
御辇村委会,50,11,0,72
唐厝村委会,24,5,0,33
仕春村委会,413,73,15,303
潘湖村委会,408,73,15,304
上方村委会,24,10,2,39
内山尾村委会,198,56,2,237
新丰村委会,4,3,0,12
梧坑村委会,22,8,1,27
秀山村委会,190,55,3,228
湖北村委会,54,9,2,71
西吴村委会,4,3,0,5
埔锦村委会,164,51,2,184
山前村委会,14,5,0,11
英墩村委会,97,19,2,97
古厝村委会,168,45,2,209
旦厝村委会,121,25,2,144
割山村委会,39,6,0,78
玉湖村委会,28,7,0,46
后埔村委会,254,64,3,168
玉溪村委会,16,3,0,37
马坪村委会,19,7,0,38
英林村委会,13,6,0,32
三欧村委会,29,10,1,37
古城营村委会,11,6,0,20
王郭村委会,15,4,0,28
新安村委会,41,12,0,79
新坛村委会,136,33,1,174
斗文村委会,116,25,2,143
秀陇村委会,64,6,6,47
华溪村委会,85,21,1,121
光草洋村委会,98,19,2,99
东埔村委会,45,11,0,101
马栅村委会,43,10,0,62
泗竹埔村委会,49,12,0,87
泗竹仔村委会,40,12,0,79
军屯村委会,49,14,0,77
平湖村委会,16,2,1,9
赵厝寮村委会,11,6,0,14
赤水村委会,51,7,6,82
白沙陇村委会,48,7,7,75
南园村委会,11,4,0,10
西陇村委会,6,0,0,2
新寨村委会,113,15,3,79
小扬美村委会,260,36,7,211
钟潭村委会,8,1,0,13
塔丰村委会,24,5,0,26
塘边村委会,20,4,0,23
新丰村委会,15,2,0,25
松柏岭村委会,17,2,0,23
华市村委会,50,5,3,105
新寮村委会,127,21,16,79
上寮村委会,216,18,51,129
贵政山村委会,237,20,43,136
多年山村委会,1483,108,96,607
高明村委会,52,16,6,95
山湖村委会,22,11,4,32
高埕村委会,34,11,4,89
长岭口村委会,23,8,0,80
果陇村委会,83,18,7,82
光南村委会,240,15,38,305
乌石村委会,240,17,33,346
泥沟村委会,200,20,33,320
新村村委会,177,16,36,289
陈厝寨村委会,198,18,36,270
横山村委会,248,14,33,255
宝镜院村委会,4,0,1,3
洪山村委会,254,9,27,318
南村村委会,229,9,27,305
钟堂村委会,88,8,19,187
大陇村委会,194,22,37,435
水寨村委会,271,26,41,477
月屿村委会,314,36,29,449
青洋山村委会,324,34,40,509
华林村委会,11,1,2,30
占梨村委会,316,26,47,411
占苏村委会,299,24,49,412
占陈村委会,293,23,48,388
新寮村委会,209,20,30,353
练江村委会,88,13,23,247
西楼村委会,140,19,30,336
西社西南村委会,229,26,42,425
西社新北村委会,180,24,40,415
莲坛村委会,280,20,42,425
石桥头村委会,144,15,27,355
新松村委会,109,15,32,367
富美村委会,99,13,21,366
冷美村委会,97,17,28,369
竹头村委会,140,19,26,396
泗坑村委会,229,16,27,419
涂洋村委会,203,21,30,354
高埔村委会,209,14,17,383
田丰村委会,224,18,25,386
远光村委会,269,22,31,472
长美村委会,129,17,22,182
溪南村委会,170,20,32,296
尾泉村委会,180,22,37,334
西水疃村委会,227,23,36,381
骆庄村委会,213,20,30,371
马坝村民委员会,60,13,18,127
林前社区居民委员会,118,14,23,171
南村村委会,114,16,15,154
中村村委会,169,15,19,161
北村村委会,56,11,7,87
南故张村村委会,68,14,10,99
北故张村村委会,78,8,12,86
东羊平村村委会,119,9,12,155
岸下村村委会,117,8,14,155
西邸村村委会,64,6,10,87
南东郭村村委会,60,6,11,83
北东郭村村委会,92,13,18,216
马羊村村委会,99,14,16,105
北街社区居委会,496,41,13,626
西街社区居委会,125,7,11,77
东街社区居委会,134,6,10,78
西邵村民委员会,83,3,3,52
王乐田村民委员会,129,7,13,85
刘六庄村民委员会,34,2,1,32
八里庙村民委员会,152,7,14,95
姚寨村民委员会,155,7,12,102
豆堂新村村委会,73,4,6,45
后尧村民委员会,11,2,0,0
田油坊村民委员会,24,10,3,30
常寨村民委员会,9,3,0,13
隆华店村民委员会,16,0,1,9
王河村民委员会,316,55,3,221
代楼村民委员会,32,12,0,56
河套园村委会,16,5,1,26
倪集村民委员会,16,5,1,27
余楼村民委员会,14,4,1,26
崔河村民委员会,1,0,1,0
李庄村民委员会,12,1,3,21
张胡同村委会,15,13,3,42
丁寨社区居委员会,24,3,0,24
赵寨村民委员会,16,4,0,27
邹庄村民委员会,14,2,0,23
冯寨村民委员会,25,2,0,27
仝大营村委会,14,3,0,18
朱庙村民委员会,10,4,1,21
王庄寨村民委员会,15,5,2,34
甄楼村民委员会,83,48,5,147
柳园村民委员会,111,56,7,144
钟口村民委员会,8,0,0,1
赵菜园村民委员会,44,17,3,49
徐集村民委员会,109,7,5,64
晏庄村民委员会,309,23,19,438
张堂村民委员会,255,16,24,333
仵楼村委会,298,19,31,412
旧集村民委员会,129,13,8,236
常庙北街村委会,107,11,8,219
孙庄村民委员会,52,5,0,109
李庙村民委员会,2,0,0,2
杜庄村委会,469,68,107,628
石庄村民委员会,88,17,6,243
柳窑村民委员会,321,48,34,574
西村村民委员会,475,61,34,630
林后村民委员会,60,14,10,34
张庄村民委员会,32,8,0,12
黄庄村民委员会,50,12,5,43
祝庄村民委员会,40,10,1,48
袁白庄村民委员会,61,12,1,62
李庄行政村,21,3,0,25
姚庄寨行政村,10,2,0,9
刘集村民委员会,1,0,0,0
祝口村民委员会,8,4,1,13
何楼村民委员会,286,46,16,279
周楼村民委员会,282,41,16,220
胡庄村民委员会,301,43,16,237
尹黄庄村民委员会,127,27,4,109
杨庄村民委员会,122,27,4,113
黄楼村民委员会,258,24,19,150
杨双庙村委会,124,27,4,108
赵庄村委会,305,42,9,323
陈楼寨村委会,344,52,17,296
阎店楼村委会,306,56,16,237
王楼村民委员会,310,54,16,250
梁东村民委员会,217,32,6,223
梁西村民委员会,150,19,4,203
梁南村民委员会,258,42,15,264
夏庄村民委员会,392,30,10,175
南柳村民委员会,254,43,14,267
柏树元村民委员会,64,8,2,70
朱王庄村民委员会,190,34,8,187
王堂村民委员会,198,38,6,215
王善庄村民委员会,277,46,8,240
安赵庄村民委员会,157,22,16,173
安许楼村民委员会,263,51,8,243
高集村民委员会,159,32,5,166
杏花村村民委员会,86,28,1,63
唐菜园村民委员会,222,43,8,171
胡店村民委员会,110,29,3,112
楚天集村民委员会,107,17,4,107
火神台村民委员会,218,29,14,172
榆林集村民委员会,133,21,5,116
卫楼村民委员会,55,19,4,54
霍庄村民委员会,68,20,4,61
陈河村民委员会,71,18,5,50
林庄村民委员会,143,23,3,114
韩双楼村民委员会,68,24,4,69
闫楼村民委员会,71,25,8,77
程楼村民委员会,52,12,4,33
苗庄村民委员会,33,7,0,25
高庄集村民委员会,48,15,1,70
黄庄村民委员会,1,1,0,1
徐楼村民委员会,223,46,7,152
孙井村民委员会,273,58,7,186
安辛庄村民委员会,277,60,7,185
四合村委会,225,54,3,149
双楼村委会,144,35,1,139
李集村委会,13,6,3,21
王楼村委会,70,2,0,35
桑园村委会,786,56,13,324
姚付庄村委会,156,31,5,164
望鲁集村委会,154,16,11,137
周场村民委员会,79,8,8,93
青山村民委员会,128,17,8,119
李庄村民委员会,206,13,10,138
碱刘村民委员会,292,17,6,454
徐楼村民委员会,12,2,1,25
李庄村民委员会,211,23,11,218
李士茂村民委员会,541,84,25,307
李集村民委员会,672,108,27,362
常庄村委会,500,78,23,291
大集东街村民委员会,460,72,18,273
大集西街村民委员会,567,89,22,276
大集北街村民委员会,495,75,21,271
曹海村民委员会,47,7,2,23
胡楼村民委员会,468,89,57,439
徐庄村民委员会,449,87,28,476
刘楼村民委员会,104,41,12,93
任庄村民委员会,555,87,18,291
张庄村民委员会,100,37,2,90
李八庄村民委员会,132,47,8,110
大寺村民委员会,82,45,7,71
姚集村民委员会,496,46,10,573
吴庄村民委员会,322,32,4,392
花王楼村民委员会,273,29,4,362
安庄村民委员会,237,23,4,319
李楼村民委员会,191,16,5,268
葛楼村民委员会,186,15,9,234
胡庄村民委员会,230,18,14,264
殷庙村民委员会,206,13,16,308
文昌阁村民委员会,836,37,27,745
王庄村民委员会,56,9,3,29
毛庄村民委员会,95,19,2,172
丁楼村民委员会,1,0,0,0
常庙村民委员会,361,57,25,235
桑庄村民委员会,92,32,2,79
陈河行政村,321,67,13,196
付海行政村,11,1,2,10
姚万楼行政村,484,53,38,1307
南街村委会,374,48,32,1275
东北街村委会,291,42,28,1123
郭洼村委会,321,46,28,1257
孙庄村委会,263,45,19,1095
李庄村民委员会,207,31,13,822
阎集村民委员会,200,33,17,718
菜园李村民委员会,326,41,23,1125
中张庄村民委员会,323,36,21,935
王堂村民委员会,424,46,28,1207
文庄村民委员会,465,45,28,1181
朱洪庙村民委员会,404,48,40,985
魏窑村委会,418,31,24,855
丈子头村委会,153,21,14,483
相官村委会,199,37,40,796
上川口村委会,200,37,40,793
张庄村村委会,208,32,25,885
北山村村委会,271,33,26,957
赵家河村村民委员会,221,29,29,874
横溪河村村民委员会,281,31,42,802
三藏寺村村民委员会,112,25,20,657
曹店村村民委员会,128,27,30,713
新周场村村民委员会,121,23,16,256
平湖村村民委员会,145,22,16,779
姚家港村村民委员会,137,27,29,809
仙女村村民委员会,143,22,22,709
周场村村民委员会,162,34,31,922
向巷村村民委员会,357,40,36,874
五通庙村村民委员会,38,3,7,136
龙泉堂村村民委员会,121,15,10,501
张家桥村村民委员会,108,19,10,592
昙华寺村村民委员会,125,15,12,549
同心桥村村民委员会,134,17,10,590
十八行村委会,129,16,13,486
肖张村委会,194,30,12,803
程杨村委会,53,10,14,308
西街村委会,147,23,15,710
上洋村委会,167,25,15,821
新姜村委会,207,41,28,839
顺家路边村委会,207,41,30,873
弈园村委会,161,22,13,259
谷塘村委会,302,54,28,971
小赭村委会,260,45,28,836
宾舍村委会,195,28,21,777
前梅村委会,166,34,26,799
南钱清村委会,175,35,32,799
凤仪村委会,183,37,33,836
清风村委会,93,15,5,368
联兴村委会,133,26,7,498
基隆村委会,165,28,10,625
花园村村委会,228,38,18,763
靖安村村委会,59,5,11,264
中桥村村委会,66,10,12,279
外沙村村委会,65,10,12,277
辛庄村委会,82,12,13,414
荷叶村委会,354,57,32,1216
王家庄村委会,331,58,32,1164
乏马村委会,456,61,32,1134
岭头村委会,429,61,32,1500
大起村委会,417,35,32,1249
株木潭村委会,362,41,25,1088
石高桥村委会,403,55,28,1196
城东村村委会,434,57,27,1180
城西村村委会,158,19,14,690
逾桥村村委会,170,18,14,640
众善村村委会,386,45,32,995
革新村村委会,322,44,19,875
城南村村委会,275,44,24,895
灵安村村委会,371,52,24,958
合星村村委会,380,54,28,963
落晚村村委会,202,29,21,741
新生社区居委会,298,44,22,954
新河村村委会,391,51,27,944
永越村村委会,388,55,30,1275
永乐村村委会,397,58,33,1330
新濮村村委会,169,35,13,811
新星村村委会,366,55,29,1286
